n_estimators,test-mlogloss-mean,test-mlogloss-std,train-mlogloss-mean,train-mlogloss-std
360,0.6365869999999999,0.001367213224043725,0.6162266666666667,0.0013746636760394052
361,0.6364426666666666,0.0013710322955917608,0.6160376666666667,0.0013664809629929929
362,0.6362926666666667,0.001372233297301225,0.6158376666666666,0.0013633002440971921
363,0.636141,0.0013664691727221657,0.6156363333333333,0.0013705508219528553
364,0.6359896666666667,0.0013652946771871447,0.6154403333333334,0.0013744560944444967
365,0.6358483333333335,0.0013620162341992008,0.615248,0.0013639948680255667
366,0.6357003333333333,0.0013738307351667928,0.6150490000000001,0.0013568647685013005
367,0.635546,0.0013762102552541374,0.6148396666666667,0.001347126901553437
368,0.6353936666666665,0.0013714693661260706,0.6146406666666667,0.001350161554119457
369,0.6352486666666667,0.0013787265460883922,0.6144546666666667,0.0013429053908927775
370,0.6351166666666667,0.0013844792843841483,0.6142690000000001,0.0013422856129254443
371,0.6349616666666668,0.0013871054594209729,0.614069,0.0013394284850885487
372,0.6348143333333334,0.0013877113852991366,0.6138646666666666,0.0013256335173124475
373,0.6346660000000001,0.0013983085019646667,0.6136733333333333,0.0013114852479366493
374,0.634522,0.001397343431897346,0.6134973333333333,0.0013073949501032963
375,0.6343723333333334,0.0013918049033139642,0.6132949999999999,0.0013095044864375384
376,0.6342366666666667,0.0013930880166816847,0.61312,0.001313549643776984
377,0.6340953333333333,0.0014024336783684801,0.6129349999999999,0.001300966051312112
378,0.6339503333333334,0.0013961409511777684,0.6127440000000001,0.001308185257013174
379,0.6338076666666667,0.0013923740717047299,0.61255,0.0013063355873077344
380,0.6336843333333333,0.0013854920505806797,0.612386,0.0013065690439722586
381,0.6335506666666667,0.0013790843177832067,0.6122006666666667,0.0013105521313129711
382,0.6334163333333332,0.0013870713351839226,0.6120093333333334,0.0013015583821796928
383,0.6332810000000001,0.001389218725279318,0.6118253333333333,0.001293204375014068
384,0.6331453333333333,0.0013919109965160584,0.6116396666666667,0.001288567507824983
385,0.6330159999999999,0.0013872685392525893,0.6114573333333334,0.0012879271028370409
386,0.6328763333333334,0.0013924784458734835,0.6112696666666667,0.0012758268778412904
387,0.6327409999999999,0.001397704785234233,0.6110826666666666,0.0012690742907944868
388,0.6326206666666667,0.0013959535172140308,0.6109203333333333,0.001265744664438904
389,0.6324846666666667,0.0014014659784985814,0.6107363333333332,0.0012579248343557482
390,0.6323516666666666,0.00140440980090885,0.6105446666666666,0.0012430023688187043
391,0.632221,0.0014072614066571486,0.6103636666666666,0.0012389329638397794
392,0.6320916666666666,0.0014024705186047603,0.6101823333333334,0.001233644285125259
393,0.6319706666666667,0.0014093034528526033,0.6100226666666667,0.0012328055627533218
394,0.6318410000000001,0.0014252543632629182,0.6098423333333334,0.001217283952996232
395,0.6317083333333334,0.0014259054043737395,0.6096590000000001,0.0012215738482247625
396,0.6315836666666667,0.0014248967993819256,0.609479,0.0012113771777058735
397,0.6314763333333333,0.0014267824719354622,0.609328,0.001210098343111043
398,0.6313546666666667,0.0014314259401807213,0.6091486666666667,0.0012050267862398943
399,0.631224,0.0014337059205662165,0.6089653333333334,0.0012085573585431868
400,0.6310986666666667,0.001429800063722958,0.6087953333333332,0.0012097163120151392
401,0.6309806666666666,0.001434169291107423,0.6086303333333333,0.0011984852476726088
402,0.6308593333333333,0.0014416024263144264,0.6084593333333332,0.0011921625541659903
403,0.6307360000000001,0.0014429996534996152,0.608283,0.0011926801750678803
404,0.6306213333333334,0.0014494427281621632,0.6081163333333334,0.0011800410538998034
405,0.6305076666666666,0.0014553847906615403,0.607956,0.0011769726703142465
406,0.630394,0.0014448051771778667,0.6077953333333334,0.0011800113935419821
407,0.630281,0.0014417554115267323,0.6076356666666666,0.0011748634908882963
408,0.6301613333333334,0.0014317891682165235,0.607457,0.0011898579747180074
409,0.6300493333333334,0.001427838770854587,0.6072993333333333,0.0011860754145031518
410,0.6299383333333334,0.0014401560872195711,0.607138,0.001181216604466196
411,0.6298236666666667,0.0014468119742692695,0.6069686666666666,0.0011701203167005965
412,0.629708,0.0014485070475032853,0.6068053333333333,0.0011735036808160908
413,0.6295959999999999,0.0014559892398870245,0.6066416666666666,0.0011577588503464816
414,0.6294833333333333,0.0014428022117470238,0.6064773333333333,0.0011692186374764179
415,0.6293700000000001,0.0014447659556712505,0.6063206666666666,0.001158778187958724
416,0.6292633333333334,0.0014456256623190905,0.6061623333333334,0.0011667531396524838
417,0.6291626666666666,0.0014473572084626558,0.60601,0.0011601180974366604
418,0.6290416666666667,0.0014412194682127744,0.6058393333333334,0.0011616546627787338
419,0.6289379999999999,0.001440652861263449,0.6056893333333333,0.0011695085387555787
420,0.6288186666666667,0.001438923285732138,0.6055183333333333,0.0011623557497121562
421,0.6287059999999999,0.0014405964042715103,0.6053596666666666,0.0011622628312429322
422,0.6286010000000001,0.0014502020548874867,0.6052083333333332,0.0011495675515408028
423,0.6284943333333334,0.0014519605902211916,0.6050523333333334,0.0011493793494268345
424,0.6283813333333333,0.001456218466516019,0.604893,0.0011500643460258828
425,0.6282733333333334,0.0014596082427220703,0.6047283333333334,0.0011405712993447059
426,0.6281633333333333,0.0014604123466412265,0.6045733333333333,0.0011350719017851653
427,0.6280549999999999,0.0014624561531888433,0.604426,0.0011369259723775728
428,0.6279436666666667,0.0014666456816680266,0.604264,0.0011325890693451022
429,0.6278526666666666,0.0014682484651977199,0.6041203333333334,0.0011443852303991064
430,0.6277386666666667,0.0014570372526313457,0.6039516666666667,0.001142852960309843
431,0.6276376666666666,0.0014541108012191633,0.6038076666666666,0.0011420546785898009
432,0.6275283333333334,0.001450430817224867,0.6036423333333333,0.0011446167723546535
433,0.627428,0.001456782985439739,0.6034956666666667,0.0011454583750136133
434,0.6273313333333334,0.0014550121038060652,0.603354,0.0011419862812953002
435,0.6272173333333333,0.0014500449035192708,0.6031966666666667,0.0011555421046226025
436,0.6271096666666667,0.0014626137182759279,0.6030386666666666,0.0011395777970615146
437,0.6270116666666666,0.001467864056678551,0.6028983333333334,0.0011355616329474074
438,0.6268933333333333,0.0014756906480996863,0.6027323333333333,0.0011290091033980196
439,0.6267836666666667,0.0014886023273154609,0.602569,0.0011236764065631235
440,0.626677,0.0014897263730855369,0.6024096666666666,0.001123341542996711
441,0.6265876666666667,0.0014920603949646935,0.6022803333333334,0.0011175498000338257
442,0.6264803333333334,0.0014905154216653363,0.6021196666666667,0.001122202101029775
443,0.6263943333333334,0.0014944899538712924,0.601976,0.0011208892303285977
444,0.6262863333333334,0.0014871965423425221,0.6018276666666668,0.0011201834175209393
445,0.6261906666666667,0.0014894071154508504,0.6016819999999999,0.0011289207235231115
446,0.6260946666666667,0.0014922245883989037,0.6015396666666667,0.0011298413851313983
447,0.6259886666666666,0.0014865174813039818,0.6013806666666667,0.001129221068800169
448,0.6258833333333333,0.0014901325071579612,0.6012383333333334,0.0011252574026515865
449,0.6257836666666666,0.001489092415608328,0.6010826666666667,0.0011318151596243996
450,0.62569,0.0015025194396967793,0.6009450000000001,0.00112111938109493
451,0.625594,0.001490724208788025,0.6008066666666667,0.0011293423848515827
452,0.6254970000000001,0.00149158595684815,0.6006583333333334,0.0011317082466588278
453,0.6254086666666666,0.0014952496632855488,0.600525,0.0011355125127741172
454,0.6253103333333333,0.0014990284260887707,0.600372,0.0011287429586343753
455,0.6252183333333333,0.0015155246249694693,0.600225,0.001129298012041132
456,0.6251243333333333,0.001504381231233922,0.6000886666666667,0.0011281564115355933
457,0.625026,0.0015082084294508683,0.599945,0.001121803310151416
458,0.62492,0.0015076075970446527,0.5997956666666666,0.001136112181471917
459,0.6248273333333333,0.001502416128182293,0.5996583333333333,0.0011330714403288591
460,0.6247306666666667,0.0015002764930357154,0.599509,0.0011427986115964011
461,0.62464,0.001508860718113724,0.59937,0.0011398921001568383
462,0.6245446666666666,0.0015310010523256422,0.5992273333333332,0.0011229622532490495
463,0.6244593333333334,0.001526189226654285,0.599089,0.0011369283178811194
464,0.624352,0.0015448747522048677,0.5989356666666666,0.0011132658662192658
465,0.6242683333333333,0.0015379870682883652,0.5988,0.0011133771448465777
466,0.624176,0.0015341108173792558,0.5986693333333334,0.0011241246471020295
467,0.6240856666666666,0.00153754616913515,0.5985266666666668,0.0011291130245560971
468,0.6239983333333333,0.0015293836085895135,0.5984013333333333,0.0011277734209002115
469,0.6239023333333333,0.0015412621090810277,0.5982546666666667,0.0011203622430069537
470,0.623816,0.0015450747554730225,0.5981140000000001,0.0011243614484082324
471,0.6237353333333333,0.0015477222690852199,0.5979896666666668,0.0011242551114206865
472,0.6236506666666667,0.0015601077598109193,0.597857,0.0011200651766749732
473,0.6235743333333333,0.001558786778947759,0.5977273333333333,0.0011199679558908005
474,0.6234643333333333,0.0015576883157066028,0.5975779999999999,0.001123177931882
475,0.623372,0.0015533604432541469,0.597446,0.001128742072692734
476,0.6232773333333333,0.0015587177066065596,0.5973083333333333,0.0011274958487235468
477,0.6231853333333333,0.0015576204786646546,0.597168,0.0011390794528916685
478,0.6230983333333334,0.0015730957447727927,0.5970323333333334,0.001132845483236306
479,0.6230116666666666,0.0015910033172673087,0.5968963333333334,0.0011238983742116336
480,0.622921,0.0015922212995267493,0.5967596666666667,0.0011300337261437143
481,0.6228386666666667,0.0015942265278881347,0.5966406666666667,0.0011246914638641484
482,0.6227460000000001,0.0015902737709798979,0.5965159999999999,0.001125597026766953
483,0.6226463333333333,0.0016002477585951743,0.5963683333333333,0.0011185771716286962
484,0.6225656666666666,0.0015986096737129992,0.5962393333333332,0.0011210698263513792
485,0.6224853333333334,0.0015958757957797044,0.5961133333333334,0.0011322792156629017
486,0.6223986666666667,0.001601190043547496,0.5959793333333333,0.0011320734173286935
487,0.622316,0.0016146151244182437,0.595849,0.0011270740880704995
488,0.6222336666666667,0.0016126389001330428,0.5957246666666668,0.0011279743889921314
489,0.6221599999999999,0.0016238793058599068,0.5956036666666668,0.0011324169824857943
490,0.622066,0.0016294103227855357,0.595463,0.0011422734640473037
491,0.621997,0.0016376472961742196,0.595341,0.0011429998541849112
492,0.6219203333333333,0.00163479037052324,0.5952149999999999,0.0011326535216031246
493,0.621838,0.0016319671156817446,0.59509,0.0011393738046254673
494,0.6217483333333332,0.001624414014002894,0.594954,0.0011610202409949911
495,0.6216766666666667,0.0016313220269326204,0.5948403333333333,0.0011562497807807532
496,0.6215903333333334,0.0016295914280034488,0.5947076666666666,0.0011697379573600427
497,0.6215023333333333,0.001640430295853962,0.594565,0.0011668941682946034
498,0.6214223333333333,0.0016478157933728335,0.5944396666666666,0.001167384636222744
499,0.6213386666666666,0.0016409315105214413,0.594321,0.001167768241847059
500,0.62126,0.0016375117302379015,0.5941813333333333,0.0011753153713885752
501,0.621195,0.0016431262885122388,0.5940683333333333,0.00117281778446422
502,0.6211153333333334,0.0016450877045177913,0.593941,0.0011823234188100633
503,0.6210256666666667,0.001644642683246295,0.5938186666666666,0.001186277183273616
504,0.6209583333333333,0.0016448599400016083,0.5937023333333333,0.0011852978059917571
505,0.6208866666666667,0.00165429226223448,0.5935819999999999,0.0011848957760073533
506,0.6207893333333333,0.0016608564724931065,0.5934446666666667,0.0011885448619589193
507,0.6207116666666667,0.0016628289816521227,0.5933126666666667,0.0011960650298188332
508,0.620641,0.0016639849758937003,0.5932026666666665,0.0011876953406586368
509,0.6205716666666666,0.0016617774286053569,0.5930923333333333,0.0011931108731193351
510,0.6204973333333332,0.0016731727014534204,0.592974,0.0011884564218627046
511,0.6204246666666666,0.001670576015098451,0.592859,0.001195413178221944
512,0.6203463333333333,0.0016771901767208624,0.5927266666666667,0.0011942334594021108
513,0.620266,0.001672791877869633,0.5925923333333333,0.0011984549312436415
514,0.6201876666666667,0.0016649505164485544,0.5924726666666668,0.0012058209743665128
515,0.6201093333333334,0.0016621867791824642,0.5923513333333332,0.0012147510947606705
516,0.6200373333333333,0.0016686188566862206,0.5922416666666667,0.0012084619241921498
517,0.619958,0.0016687791945011554,0.5921120000000001,0.0012143412480298537
518,0.619876,0.0016880606229239979,0.5919903333333334,0.0012146775520917106
519,0.6198130000000001,0.001689939052155443,0.5918793333333333,0.001209275356934477
520,0.6197366666666667,0.0016860797397776955,0.591762,0.001214064523271585
521,0.6196596666666666,0.001687955831439013,0.5916423333333334,0.0012134692231595943
522,0.61959,0.0016944464189423867,0.5915266666666666,0.0012161124765232548
523,0.619515,0.0016901603474226826,0.5914006666666668,0.0012245514371484127
524,0.6194443333333334,0.0017092498029512339,0.5912806666666667,0.001214525513203488
525,0.619364,0.0016933735559527539,0.5911560000000001,0.0012227226450290045
526,0.6192946666666667,0.00170049430722039,0.591042,0.0012210031394990952
527,0.6192179999999999,0.001716624012415064,0.5909043333333334,0.001208230754266584
528,0.6191496666666666,0.0017151937370324995,0.5907893333333333,0.0012117817001790915
529,0.6190859999999999,0.001713961687630921,0.590683,0.0012156060217027634
530,0.6189986666666666,0.001720004328159906,0.5905563333333333,0.0012080886648844467
531,0.618933,0.0017155774538038474,0.5904356666666667,0.0012287371113826168
532,0.6188613333333334,0.0017070913534105,0.5903163333333333,0.0012183798896713458
533,0.6187779999999999,0.001711541994810528,0.59019,0.0012205911136275796
534,0.6187093333333333,0.001720184938377914,0.590073,0.0012101677569659355
535,0.618638,0.0017233469374060104,0.5899513333333333,0.0012069190343828133
536,0.618575,0.001725265776626891,0.5898423333333334,0.0011976544669570553
537,0.6184923333333333,0.0017472310156994427,0.5896983333333333,0.0011836976903847822
538,0.6184233333333333,0.0017461548868553853,0.5895753333333333,0.001191202846799071
539,0.6183533333333333,0.001747249521072748,0.5894656666666668,0.0011828638505292659
540,0.6182819999999999,0.0017514350306724658,0.5893510000000001,0.001182398691925303
541,0.618219,0.0017463128776558142,0.5892396666666667,0.001187155236502597
542,0.6181496666666667,0.0017486666031261585,0.589119,0.001183399622556426
543,0.6180713333333333,0.0017731340113545347,0.5889853333333334,0.0011658431379144196
544,0.618007,0.0017698514061920611,0.588864,0.0011697053760100179
545,0.6179399999999999,0.0017674175133982016,0.5887543333333333,0.0011788763953678645
546,0.6178689999999999,0.001771701442117152,0.5886393333333334,0.0011771129465301523
547,0.6178093333333333,0.0017675633573431665,0.5885313333333333,0.0011776316156685929
548,0.6177453333333333,0.001766554524742701,0.5884193333333334,0.0011789108909874622
549,0.6176876666666666,0.001771953598589857,0.588298,0.0011662426848645106
550,0.6176276666666666,0.0017830857772100784,0.5881876666666667,0.001155278417621549
551,0.6175513333333333,0.0017943645733858276,0.588063,0.0011528547176466151
552,0.6174783333333334,0.0018047190609313212,0.587938,0.0011384911066846528
553,0.6174196666666667,0.0018055339622640315,0.5878316666666666,0.001142354391402035
554,0.6173586666666667,0.0018121917362378744,0.5877223333333333,0.001135828136451776
555,0.617289,0.0018106669121256823,0.587602,0.001135901404172005
556,0.6172156666666666,0.001816839991731657,0.5874786666666666,0.0011301387328799867
557,0.617157,0.00181980786531619,0.5873746666666667,0.0011236625630301944
558,0.6170896666666666,0.001834976717987334,0.5872713333333333,0.0011181664555074986
559,0.6170289999999999,0.0018315110337277837,0.5871553333333334,0.001125674415134699
560,0.6169693333333334,0.0018342083366461122,0.5870503333333333,0.00112175646000169
561,0.6169123333333334,0.0018314814283039162,0.5869443333333333,0.0011250358018994723
562,0.6168416666666667,0.0018409693702563928,0.58682,0.0011142300779761077
563,0.6167760000000001,0.0018475044429355763,0.586716,0.0011110772550397335
564,0.6167183333333334,0.001842757414552658,0.586612,0.001117906376521137
565,0.6166583333333333,0.0018489799590284627,0.5864986666666666,0.0011081038860243314
566,0.6165916666666668,0.0018458783515955077,0.5863813333333333,0.001110325577877448
567,0.6165346666666666,0.0018533476618151183,0.5862706666666666,0.0011032063371021045
568,0.616473,0.0018514914708598108,0.5861679999999999,0.0011088736026556934
569,0.6164073333333333,0.001858031993505192,0.586053,0.0011031581935515877
570,0.616355,0.001861535029664105,0.585965,0.001103677489124443
571,0.6162953333333333,0.0018692316306142664,0.5858606666666667,0.0011067045174249742
572,0.616241,0.0018741634578303458,0.5857623333333334,0.0011061779041164703
573,0.616178,0.001868168265083952,0.585659,0.0011149280993259939
574,0.616116,0.0018717784769215519,0.5855580000000001,0.0011156489890044412
575,0.6160516666666667,0.001873284518936974,0.58545,0.0011144687822754967
576,0.6159953333333333,0.0018842592414232556,0.585348,0.0011025110732626286
577,0.6159303333333334,0.0018951327716607005,0.5852426666666667,0.0010959143316072696
578,0.6158696666666666,0.0018856324020220842,0.5851303333333333,0.0011026653567102179
579,0.6158113333333334,0.0018850807822359953,0.585027,0.0011028547804070611
580,0.6157566666666666,0.0018851720228020487,0.5849329999999999,0.0011036451724475182
581,0.6156943333333333,0.0018854835512998598,0.5848253333333333,0.0010989744714455152
582,0.6156423333333333,0.0018896920972005643,0.5847196666666666,0.0011012793570308475
583,0.6155816666666666,0.0018904888844482148,0.5846266666666667,0.0010963899346897153
584,0.6155203333333333,0.0018948632902900762,0.5845170000000001,0.0010945248588619333
585,0.615459,0.001896471987665534,0.5844186666666666,0.0010962233146378133
586,0.61539,0.0019134771142260028,0.5843023333333334,0.0010823882031056433
587,0.6153210000000001,0.0019131410472483764,0.5841953333333333,0.001088952503810676
588,0.6152610000000001,0.0019184412075084892,0.5840886666666667,0.001084132935678226
589,0.6152046666666667,0.0019220316218926956,0.583996,0.0010872239879619662
590,0.6151406666666667,0.0019263579337414959,0.5838886666666667,0.0010765581988705824
591,0.6150743333333334,0.0019288243972833867,0.5837726666666667,0.001076901831902767
592,0.615018,0.0019271545518371716,0.5836836666666666,0.0010809873059178657
593,0.6149603333333333,0.001937164307836462,0.583578,0.001073226909837779
594,0.6148980000000001,0.0019399898625164643,0.5834643333333334,0.0010656454486470902
595,0.6148410000000001,0.0019385816120727792,0.5833723333333333,0.0010683995299304054
596,0.6147756666666667,0.0019361360718939513,0.5832636666666667,0.001069613118011447
597,0.6147193333333333,0.0019370934125355877,0.583168,0.0010734070368069568
598,0.6146536666666668,0.0019438549900191178,0.5830563333333334,0.0010677332167832324
599,0.6145896666666667,0.0019331598197999391,0.5829496666666666,0.0010743420725676366
600,0.6145376666666668,0.001930371697080342,0.5828606666666666,0.0010686977537586926
601,0.614484,0.0019309895563328842,0.5827616666666667,0.0010731673784746805
602,0.614434,0.001925650193224782,0.5826683333333333,0.0010782276609737457
603,0.614383,0.0019320374392508034,0.582576,0.0010762193085054712
604,0.614321,0.0019364722220229869,0.58247,0.0010687191710953472
605,0.614273,0.0019327836574916492,0.5823710000000001,0.001071586985114421
606,0.6142086666666667,0.0019370082314974582,0.5822733333333333,0.001079617936535383
607,0.6141493333333333,0.0019289358609232352,0.5821733333333333,0.0010914569264163776
608,0.6140973333333334,0.0019338819911141098,0.5820766666666667,0.0010789258032362042
609,0.6140413333333333,0.0019359177553696437,0.5819753333333334,0.0010822631637247805
610,0.6139746666666667,0.0019431922761842853,0.5818616666666666,0.0010761797660655326
611,0.6139303333333334,0.001953956044086513,0.5817763333333333,0.0010687420435051566
612,0.6138819999999999,0.001967440977513673,0.5816926666666666,0.0010658406176451414
613,0.6138276666666668,0.001964149066531232,0.5815933333333334,0.0010716082410201185
614,0.6137676666666667,0.0019580627047047433,0.581492,0.0010843581819060752
615,0.613714,0.0019729573403058187,0.5814036666666667,0.0010751416444150722
616,0.6136523333333334,0.0019704399395961223,0.581302,0.00107067860101275
617,0.613608,0.001972258096700289,0.5812106666666667,0.0010792140144053346
618,0.6135503333333333,0.00198315730311264,0.58112,0.0010643993611422426
619,0.6134956666666667,0.0019741006953941094,0.5810243333333333,0.001076286929938073
620,0.6134446666666667,0.001988786285373303,0.5809313333333334,0.0010583799989711564
621,0.6133853333333333,0.001996331023541789,0.5808209999999999,0.0010522322303876904
622,0.6133336666666667,0.0019990214828482797,0.5807293333333333,0.001053361708478585
623,0.6132916666666667,0.002002260444819555,0.5806460000000001,0.001052540102165562
624,0.6132403333333333,0.0020114628728587036,0.580552,0.0010444944550674622
625,0.6131836666666667,0.0019994183042964277,0.5804456666666667,0.0010731064977696876
626,0.6131343333333333,0.0020079386334137437,0.5803516666666667,0.001066194895671314
627,0.61309,0.0020084104826122193,0.58026,0.0010586267834636642
628,0.6130369999999999,0.0020007245354287722,0.58017,0.0010604115553249764
629,0.612975,0.002000506435880674,0.580075,0.0010822424250909017
630,0.6129293333333333,0.001998704636063635,0.5799793333333333,0.0010895743307467406
631,0.6128786666666667,0.002007678814507481,0.5798903333333333,0.0010850601621825167
632,0.6128346666666666,0.0020104709785409634,0.5798,0.0010808034048798998
633,0.612777,0.0020014406478001587,0.5796913333333333,0.0011016673222388467
634,0.6127243333333333,0.0020133316225158316,0.5796056666666667,0.0010910644140267798
635,0.612668,0.0020026444184294842,0.5795020000000001,0.001113166953635749
636,0.6126126666666667,0.002005131140072636,0.5794153333333333,0.0011163739914960434
637,0.6125656666666667,0.0020114270776960277,0.5793276666666666,0.0011054984798220743
638,0.6125176666666666,0.002005263961566028,0.5792336666666668,0.00111289692045381
639,0.612467,0.002015532353167968,0.5791370000000001,0.0010975074790937104
640,0.6124149999999999,0.002006729179535708,0.5790336666666667,0.0011191497764920424
641,0.612372,0.0020078809725678506,0.5789596666666667,0.0011187940928616875
642,0.6123219999999999,0.002016617464964518,0.578867,0.0011232001899335166
643,0.6122756666666667,0.0020200338831041368,0.5787763333333333,0.0011241308741521993
644,0.612232,0.0020203123520881688,0.578701,0.0011286508169786977
645,0.6121826666666667,0.0020187841775572636,0.5786063333333333,0.001136588267090989
646,0.612136,0.002021228504317792,0.5785193333333334,0.001134989672003919
647,0.6120783333333334,0.002011682601428198,0.578414,0.0011447841135631795
648,0.612035,0.0020164306748972445,0.578326,0.0011566376557360506
649,0.6119709999999999,0.0020120458907953876,0.5782233333333333,0.0011684067024038622
650,0.6119213333333333,0.002005849833750141,0.578123,0.0011656234383367345
651,0.6118783333333334,0.0020142410205555806,0.5780446666666667,0.0011613742817120898
652,0.6118260000000001,0.002016737960172323,0.5779466666666666,0.0011646989119749067
653,0.611773,0.002013512354071892,0.577857,0.0011606558490784623
654,0.6117203333333333,0.0020165003237181734,0.5777599999999999,0.0011664976067984787
655,0.6116830000000001,0.0020224392862745097,0.5776816666666668,0.001157056418484213
656,0.6116396666666667,0.002025023017701801,0.5775993333333335,0.0011622671331879525
657,0.6115983333333334,0.0020290047368653886,0.577516,0.001161967584172028
658,0.611547,0.0020360335622643007,0.5774193333333333,0.001149911397552967
659,0.611493,0.002034484865184934,0.5773223333333334,0.001159254453900793
660,0.611448,0.0020360630311133917,0.5772333333333334,0.0011586907362287173
661,0.6113993333333334,0.002028148635797881,0.5771473333333333,0.0011734707305917453
662,0.6113563333333333,0.0020296151249819504,0.5770723333333333,0.001177969250683363
663,0.611306,0.002039944607091097,0.5769756666666667,0.0011703063226731712
664,0.6112546666666666,0.002030369479238231,0.576875,0.0011905102547507462
665,0.611207,0.0020325397905084073,0.576786,0.001191535983510313
666,0.6111623333333333,0.002037845485364955,0.576698,0.0011912735482107958
667,0.6111186666666666,0.002036463819685733,0.5766126666666667,0.0012032878107733048
668,0.611082,0.002037964343816346,0.5765413333333334,0.0012002089632874543
669,0.6110313333333334,0.0020459458013892206,0.5764593333333333,0.0011920739164256156
670,0.6109970000000001,0.002044232048145867,0.5763846666666667,0.0011915016668986558
671,0.6109566666666667,0.002052595321916973,0.5763073333333334,0.0011919668153471603
672,0.6109023333333333,0.0020464395639472736,0.5762086666666667,0.00120406238302762
673,0.6108483333333333,0.0020384780815326177,0.5761223333333333,0.001220937708848785
674,0.6107946666666667,0.002040513388559094,0.576034,0.0012264411930459878
675,0.610759,0.0020470976202093174,0.5759526666666667,0.0012305907343855365
676,0.6107140000000001,0.0020536817345116563,0.5758613333333334,0.0012302309629586886
677,0.6106806666666666,0.0020525613808659517,0.5757816666666666,0.0012336758983713327
678,0.6106283333333334,0.002051501943021806,0.5756793333333333,0.0012358280175206189
679,0.6105846666666666,0.0020470861133708,0.575605,0.001246923681171657
680,0.610541,0.0020503858173524328,0.5755233333333333,0.0012522157251137716
681,0.610493,0.002056607562629914,0.575425,0.0012453757130547825
682,0.6104506666666666,0.0020543035045700706,0.5753483333333332,0.001255184802684019
683,0.6104143333333333,0.002059160724394534,0.5752636666666667,0.0012587936906243112
684,0.6103623333333333,0.002046335315196992,0.5751633333333334,0.0012737358002697442
685,0.6103226666666667,0.002051203603307652,0.5750823333333334,0.0012770323236142203
686,0.6102759999999999,0.002054812075754568,0.5749946666666667,0.0012802516245731623
687,0.6102456666666667,0.0020493570265383695,0.57491,0.0012922267602863047
688,0.6101943333333333,0.0020538374381197134,0.5748226666666666,0.0013041222676148604
689,0.6101526666666667,0.0020555197774664393,0.574747,0.001312067325508355
690,0.610112,0.0020589764447413944,0.5746583333333333,0.0013117759801971485
691,0.6100723333333332,0.0020569941392451457,0.574572,0.0013184493417141958
692,0.6100313333333333,0.0020573543420832584,0.574502,0.001316478889563593
693,0.6099856666666668,0.0020577277651709783,0.5744083333333333,0.0013305839152626178
694,0.6099519999999999,0.002061094046050939,0.5743373333333334,0.0013430503424005432
695,0.609908,0.0020600496757764404,0.5742526666666666,0.0013490649436636382
696,0.6098746666666667,0.0020545579140589226,0.5741793333333334,0.0013573526521218804
697,0.6098336666666667,0.002064766707295423,0.5741033333333333,0.001353762493530128
698,0.6097946666666667,0.002064766707295423,0.5740206666666666,0.0013632804390717073
699,0.6097573333333334,0.0020602191361330626,0.5739453333333334,0.0013712651903341466
700,0.6097266666666666,0.0020615308766922563,0.5738743333333334,0.001379834370092613
701,0.609681,0.0020651397047173037,0.573792,0.0013897743222072722
702,0.609646,0.0020608585589506254,0.5737169999999999,0.0013984858478607212
703,0.6096116666666667,0.00206884900904397,0.573643,0.0013911680943245683
704,0.609574,0.0020713401458958692,0.573567,0.001388453096074931
705,0.6095306666666667,0.0020670143255967725,0.5734849999999999,0.0014072670914459543
706,0.6094933333333333,0.002064617855412716,0.5733986666666667,0.0014078731792632933
707,0.6094613333333334,0.0020685650957984517,0.5733233333333333,0.0014084294641747773
708,0.6094200000000001,0.00206517747421381,0.5732486666666666,0.0014142273116048128
709,0.6093813333333333,0.0020687035124014896,0.573176,0.0014136154592627743
710,0.6093466666666667,0.0020715818968980457,0.5731046666666666,0.0014203026281590665
711,0.6093099999999999,0.0020768063623425497,0.5730293333333334,0.0014257101933968046
712,0.6092629999999999,0.0020756680852197862,0.5729386666666666,0.0014294218722577326
713,0.6092233333333333,0.002075950759424612,0.5728626666666666,0.0014384624507515816
714,0.6091856666666666,0.002080147484087484,0.5727796666666666,0.001440657565912916
715,0.6091473333333334,0.0020804791648933903,0.5727023333333333,0.001445774609758452
716,0.609113,0.0020837007142742053,0.5726263333333333,0.0014459844013297125
717,0.6090753333333333,0.0020893913520980702,0.5725513333333333,0.0014439910741490451
718,0.609036,0.0020886954461257976,0.5724670000000001,0.0014559017824015592
719,0.6090063333333334,0.0020967545291605875,0.5723953333333333,0.0014489153030994113
720,0.6089669999999999,0.0021050572438772166,0.5723213333333333,0.001452465107632139
721,0.608933,0.0021034411488479107,0.5722463333333333,0.0014652656945262632
722,0.6089,0.0021081902191216065,0.572175,0.0014614082249665742
723,0.6088640000000001,0.0021130399901563243,0.5720933333333335,0.001467593570743927
724,0.6088226666666666,0.002116911954291486,0.572021,0.001474216628133971
725,0.6087923333333334,0.0021145294722204567,0.571949,0.0014746974831017319
726,0.608743,0.0021181987631004088,0.5718646666666667,0.001478241598055672
727,0.6087033333333333,0.0021141183084733136,0.571786,0.0014919792223754213
728,0.6086576666666667,0.0021211645124527678,0.571704,0.0014833356554288914
729,0.6086286666666667,0.0021232736255341602,0.5716323333333333,0.001489195830716097
730,0.608591,0.002117078332671403,0.5715523333333333,0.0014999902962649228
